lat,long,mag
34.1356667,-117.4463333,0.74
19.40433333,-155.288,0.59
61.3225,-149.8847,2
19.40416667,-155.2886667,0.55
38.7878333,-122.7485,1.59
33.9666667,-117.2115,0.85
43.619,-111.0463333,0.82
19.4105,-155.3071667,0.63
19.4035,-155.2903333,0.43
19.18266678,-155.4134979,2.21
47.60416667,-122.0481667,1.22
19.409,-155.2638333,1.54
19.41066667,-155.2613333,1.14
35.886,-117.6851667,0.67
47.34633333,-122.3843333,1.39
44.8175,-111.5428333,1.22
36.0345,-120.594,1.18
31.14677165,-103.2663573,2.3
33.5156667,-116.4476667,0.66
33.2165,-116.0698333,1.03
19.38850021,-155.2791595,1.91999996
56.1696,-157.843,3.5
31.67341962,-104.3913931,2.2
47.57866667,-113.6128333,0.48
10.1003,125.9774,4.9
36.033,-120.5973333,0.51
19.40699959,-155.2664948,1.75
40.5536667,-124.2408333,2.16
40.2193333,-121.1665,2.33
29.9947,129.9569,5.3
60.1255,-154.2437,1.6
59.5517,-152.7846,1.2
39.0466,-118.816,1.3
44.7633333,-110.9671667,0.89
34.0493333,-117.5613333,1.1
59.977,-147.8076,2.2
35.7968333,-118.0368333,0.61
18.01716667,-66.95566667,2.17
31.68036489,-104.3833796,3
38.8175011,-122.8251648,0.71
38.8370018,-122.7825012,1.07
60.7649,-151.2247,1.4
61.0397,-151.1858,1.3
19.23666573,-155.4029999,1.83000004
44.7545,-110.966,2.13
60.8265,-150.524,1.4
31.61667063,-104.1859122,2.7
-29.4237,-178.8104,4.6
40.2173333,-121.1553333,2.39
62.1881,-148.4942,1.5
33.4643333,-116.568,0.8
58.3818,-154.9019,0.2
44.27833333,-116.2143333,1.79
44.28333333,-114.8226667,2.59
63.1197,-144.4499,2.1
-38.0551,-73.6815,4.6
57.8946,-155.4166,1
18.15366667,-66.40683333,3.06
61.0555,-151.2959,1
35.7436667,-121.2485,1.51
35.7476667,-121.2466667,2.38
38.8364983,-122.8030014,0.73
61.4912,-147.3348,1.4
63.1256,-144.3861,1.2
19.2468338,-155.4075012,1.87
38.8421669,-122.8766632,0.95
61.9715,-151.8469,1.7
40.2145,-121.164,2.18
19.2056675,-155.4213409,1.96000004
35.6098333,-117.5896667,0.69
33.7026667,-116.8106667,0.68
58.2633,-154.9638,0.7
61.0718,-151.3298,4.3
37.6345,-92.4395,2.29
19.41033363,-155.263504,1.75
38.7874985,-122.7679977,1.1
38.8326667,-122.8045,1.14
58.1388,-153.7974,1.9
19.40266609,-155.2884979,1.71
38.7938333,-122.8061667,0.27
40.2036667,-121.0863333,2.25
40.4064,-119.8056,0.8
26.4198,-110.9926,4.4
32.7166667,-115.54,1.53
19.19400024,-155.4193268,2.1400001
58.2351,-155.1179,0.7
62.7818,-148.9483,1.5
58.8561,-154.7124,1.5
33.0335,-116.0041667,1.43
40.1951667,-121.1075,2.19
35.9731667,-120.5291667,0.2
58.2183,-155.1991,1.1
19.22083282,-155.3828278,2.05
17.95316667,-66.90666667,2.12
58.2665,-155.3535,3.9
38.8408318,-122.8778305,0.66
19.17216667,-155.4961667,3.46
38.7816658,-122.7453308,1.17
18.6035,147.7391,4.8
54.5532,-159.7131,3
19.231,-155.4538333,1.37
38.8248329,-122.7975006,1.02
38.8284988,-122.7908325,1.02
40.2256667,-121.1648333,2.3
17.86566667,-66.8665,2.66
19.39933395,-155.2821655,1.78
38.8231659,-122.7549973,1.09
44.62816667,-113.828,1.17
38.8236656,-122.7653351,0.76
40.1791667,-121.122,2.21
59.4668,-151.4676,1.5
38.7765007,-122.7441635,0.74
19.22366714,-155.3760071,1.86
38.8196667,-122.7858333,0.4
38.7466667,-122.7211667,0.26
59.9395,-145.7761,1.9
63.392,-151.553,1.3
39.2354,-99.4995,2.5
19.40066719,-155.2796631,1.87
61.0681,-149.6904,2
32.2658333,-115.1053333,2.22
34.355,-118.7448333,1.46
61.5171,-151.8033,0.9
47.75233333,-121.885,0.88
38.8491669,-122.8338318,1.13
63.0432,-150.4953,1.6
34.3625,-118.7458333,1.54
58.1713,-155.3129,0.6
38.8353333,-122.7916667,0.44
38.8364983,-122.8125,0.48
45.92733333,-111.4786667,0.54
35.069,-118.2693333,1.17
33.5843333,-116.7516667,0.46
59.6317,-153.9119,1.8
60.3986,-152.1287,0.9
58.1833,-155.2694,0.8
58.1969,-155.2569,1.4
34.0021667,-116.3773333,1.33
35.2133333,-118.6666667,1.27
19.40983391,-155.2915039,1.82000005
19.18483353,-155.4299927,2.05999994
46.817,-121.7353333,0.49
40.203,-121.1011667,2.32
38.4022,-118.9145,2.8
35.9048333,-117.7583333,0.9
61.9039,-150.9707,2.6
44.765,-110.9695,0.45
44.7636667,-110.9638333,1.38
61.796,-150.7684,1.1
60.9997,-150.7053,1.3
38.1632,-117.907,2.4
31.72080947,-104.3077953,2.2
38.8053333,-122.7793333,0.13
-24.4104,-175.8112,5.2
38.7908325,-122.7591629,0.75
46.96416667,-112.2591667,0.67
38.8190002,-122.8228302,0.69
62.6705,-151.3402,1.4
46.98566667,-122.1981667,1.31
35.79016667,-96.98683333,1.34
35.7493333,-121.2476667,2.88
35.748,-121.2543333,1.25
33.998,-116.4028333,0.75
33.9826667,-116.9635,1.02
58.1926,-155.3157,0.8
49.09083333,-122.1316667,0.95
17.93033333,-66.84416667,2.28
19.42383385,-155.2664948,1.88
33.529,-116.6866667,2.16
35.79416667,-96.98716667,1.3
32.4901667,-116.7488333,1.32
60.1512,-152.8758,1.2
34.1458333,-117.3886667,1.2
17.95366667,-66.96516667,2.59
-19.0095,169.4135,4.6
35.91216667,-95.15833333,1.65
35.6735,-120.9978333,1.24
58.2631,-155.5786,1.9
45.96516667,-123.1235,1.7
64.0442,-148.3584,1.1
65.4108,-144.777,1.6
33.8673333,-117.4953333,1.14
34.0006667,-116.3763333,1.12
38.7791672,-122.7563324,0.98
31.70232349,-104.560469,2.3
46.00633333,-112.4645,1.62
47.59983333,-113.8763333,1
38.8431664,-122.8256683,0.77
38.7836667,-122.7541667,0.52
34.0011667,-116.3793333,0.64
56.0684,-159.5063,2.3
35.503,-118.3878333,1.28
38.7785,-122.758,2.35
-18.1957,120.3341,4.5
60.2826,-152.6109,1.5
45.6065,-121.0931667,1.72
58.17933333,-155.3093333,-0.47
31.67817261,-104.5023362,1.8
62.748,-150.4721,1.2
35.7733333,-117.5875,0.69
38.8233333,-122.8418333,0.43
60.04533333,-153.0726667,-0.72
19.20949936,-155.428833,2.22
33.9791667,-116.7351667,2.77
33.9838333,-116.731,1.76
23.1757,121.447,4.5
51.85733333,-178.0886667,1.07
34.4618333,-119.2423333,1.27
33.0313333,-115.9996667,1.38
40.2493333,-121.1696667,2.18
52.4599,-172.0689,3.7
60.05466667,-153.0568333,-0.76
48.45983333,-123.3795,2.16
19.14216614,-155.4706726,1.94
40.1995,-121.1303333,2.16
38.8318329,-122.8198318,0.93
38.8224983,-122.8526688,0.72
40.2245,-121.1395,2.4
61.5749,-149.6284,1.8
61.759,-150.4488,1.1
61.3229,-150.7639,1
60.04983333,-153.082,-0.76
60.2219,-140.7357,1
38.8066667,-122.8141667,1.19
38.8079987,-122.8131638,1.09
36.21533333,-95.87333333,1.44
33.1291667,-116.3996667,1.18
19.38333321,-155.2890015,1.79999995
38.822834,-122.7985001,0.73
38.8223333,-122.7998333,1.92
61.33966667,-152.2786667,-0.36
58.1814,-155.3228,0.5
61.1959,-147.0821,1.3
65.3657,-144.6974,1.1
58.193,-155.2976667,0.1
46.05566667,-111.7891667,0.89
19.3835,-155.2396667,2.21
19.23966667,-155.3975,1.54
58.18733333,-155.2735,0.29
58.1618,-155.3516,0.6
19.41716667,-155.2911667,1.54
40.188,-121.1208333,2.88
19.43516667,-155.3263333,1.96
59.7503,-153.2891,0.6
33.0346667,-115.9981667,0.78
59.8361,-153.361,2
12.4183,144.1436,5.1
33.588,-116.749,0.58
38.8334999,-122.7991638,1.05
38.8323326,-122.8111649,0.66
62.7454,-148.8249,1.9
31.67431095,-104.3957077,2.1
46.83116667,-121.7091667,0.51
19.40183258,-155.2610016,1.70000005
40.1946667,-121.1141667,2.27
19.24500084,-155.3990021,2.13
44.7673333,-110.9658333,0.57
19.2445,-155.3926667,3.39
40.2288333,-121.1518333,2.3
19.43783333,-155.3241667,1.93
33.4855,-116.4583333,0.75
62.57,-126.5495,3.7
40.1978333,-121.1053333,2.87
40.1971667,-121.1301667,2.26
38.8414993,-122.8768311,0.69
18.987,-65.031,3.76
46.89466667,-112.517,0.76
40.2446667,-121.1675,2
40.2133333,-121.1558333,2.9
-19.4408,-173.3806,4.8
37.1516667,-121.5356667,1.06
18.9888,-65.024,3.51
40.191,-121.1136667,2.38
34.928,-116.8983333,1.67
38.8185005,-122.7968369,0.77
33.3856667,-116.902,0.96
19.22483253,-155.37117,1.93
38.8199997,-122.824501,0.66
33.4567,132.3781,4.3
40.1941667,-121.0931667,3.09
40.1903333,-121.1208333,2.79
19.24266624,-155.3999939,1.73000002
34.6755,-96.13883333,1.77
18.38283333,-68.91983333,3.43
38.2101667,-112.0578333,1.19
40.1383333,-121.1573333,2.33
19.4165,-155.3245,2.02
40.1946667,-121.129,2.66
33.874,-117.8343333,1.03
40.2278333,-121.1491667,2.18
32.758,-117.0841667,1.15
44.30466667,-114.8393333,2.05
44.7646667,-110.9648333,0.85
38.2133333,-112.0578333,1.64
58.2661,-155.1266,2.7
40.2481667,-121.1685,1.94
40.2063333,-121.0865,2.36
36.37833333,-97.646,1.1
31.51674519,-104.0121967,2.4
17.96433333,-66.8275,2.36
40.2261667,-121.1356667,2.2
41.497,-112.1776667,0.45
40.216,-121.1168333,2.2
38.8121681,-122.8290024,0.63
40.2048333,-121.0796667,2.19
40.1978333,-121.0903333,2.36
59.7032,-153.0621,1.3
40.1965,-121.1236667,2.01
64.8438,-148.7571,1.3
40.1896667,-121.1086667,2.45
40.196,-121.0998333,5.16
38.8303337,-122.8153305,0.76
46.73883333,-121.8646667,0.34
38.8343315,-122.8209991,0.32
35.09183333,-80.898,2.12
7.0512,-76.0172,4.6
36.52983333,-89.5715,2.18
46.7325,-121.8695,0.53
35.4701667,-120.7861667,1.47
60.046,-153.0681667,-0.73
38.5465,-122.5603333,2.23
19.1621666,-155.4666595,2.04
57.9374,-156.1905,1.3
58.19766667,-155.3213333,-0.17
34.1846667,-116.8038333,1.06
61.4429,-150.6666,1.3
58.29616667,-154.9736667,0.69
60.05383333,-153.0576667,-0.73
38.8221664,-122.7979965,0.78
61.5842,-148.9497,3.3
40.2366667,-121.1688333,2.36
-41.203,-87.7765,4.9
33.5841667,-116.7523333,1.1
33.5845,-116.7528333,0.83
37.8712,36.2276,4.5
58.19066667,-155.3125,0.07
40.2353333,-121.1613333,2.55
58.23166667,-155.1628333,0.41
58.1765,-155.3561667,-0.34
60.7659,-151.9553,1.1
12.4075,144.1926,5.4
44.43866667,-115.1953333,1.71
60.05216667,-153.0601667,-0.74
35.9606667,-120.5135,0.68
33.5855,-116.7516667,0.92
33.5823333,-116.7535,1.14
31.53407643,-104.1579461,2.4
19.40116667,-155.2776667,1.9
33.3113333,-116.1825,0.89
31.61039422,-104.1000667,2.7
19.1505,-67.82483333,3.41
33.5698333,-116.8073333,0.23
60.045,-153.0716667,-0.77
65.83,-156.2156,1.5
57.8812,-156.2827,1.7
19.15916634,-155.4766693,2.1099999
19.18983269,-155.3950043,1.88
19.22999954,-155.4001617,2.04999995
38.2373333,-122.9861667,1.12
61.1954,-151.3948,1.4
38.2418333,-122.9755,1.33
44.7646667,-110.9668333,0.4
38.5805,-112.5883333,1.03
19.2735,-67.31716667,3.44
19.4109993,-155.2658386,1.86
61.2501,-146.7115,1.1
46.27683333,-122.2208333,0.59
33.0306667,-116.005,1.11
19.40316667,-155.2683333,1.81
19.14816667,-155.5055,1.63
60.05133333,-153.0611667,-0.76
61.6638,-149.7702,1.1
-23.5237,179.8842,4.3
38.8196678,-122.822998,0.76
59.4741,-152.5107,1.3
56.4758,-156.2946,2
19.41133308,-155.2861633,1.76999998
31.52829787,-104.1651651,2.8
59.6013,-152.9885,1.6
35.212,-118.6745,1.19
33.586,-116.7515,1.04
51.7735,-176.9866,1.5
61.7234,-149.9496,1.1
64.7138,-146.8213,0.8
60.5623,-150.9137,1.1
-58.7222,-25.0842,4.6
63.3887,-151.055,0.9
59.5463,-151.7404,1.3
0.7673,-77.9275,4.5
35.6005,139.2627,4.1
19.21583366,-155.3686676,1.91999996
62.7884,-149.3494,1.6
63.3574,-149.3544,0.9
59.6821,-153.3162,1.8
36.10583333,-89.76266667,1.59
60.05883333,-153.0021667,-0.63
36.8681667,-121.4001667,2.03
40.1971667,-121.1003333,2.95
40.199,-121.1116667,2.39
40.2048333,-121.1001667,2.25
58.262,-155.5752,2.4
36.27466667,-89.458,2.21
38.7908325,-122.7360001,0.44
58.159,-155.3296667,0.51
60.04133333,-153.0843333,-0.76
58.182,-155.3192,1
58.18716667,-155.2788333,-0.3
38.7901649,-122.7368317,0.73
40.2043333,-121.0948333,2.23
19.40200043,-155.2896729,1.79
40.1978333,-121.0985,2.84
31.53106541,-104.163033,2.4
38.8131667,-122.8276667,1.28
60.04516667,-153.0866667,-0.23
33.034,-115.9991667,0.77
60.05483333,-153.0783333,-0.7
60.1165,-153.9157,2.4
38.8356667,-122.8166656,0.78
51.85366667,-178.0563333,0.48
38.8351667,-122.8168333,0.99
58.16533333,-155.3786667,0
37.2096,-116.4822,0.5
60.056,-153.0716667,-0.7
65.6256,-148.4885,0.8
10.0398,126.1699,4.6
38.7923317,-122.7613297,0.3
58.24483333,-155.0751667,0.04
63.44,-149.96,1
58.17766667,-155.336,-0.49
54.3509,-162.4603,2.2
36.7265,-121.4208333,1.71
34.0326667,-117.49,1.15
61.9764,-144.0874,1
38.8196667,-122.8226667,0.46
64.596,-160.2495,1.3
36.7283333,-121.4235,1.49
54.3778,-162.4628,2.2
40.2255,-121.152,2.19
52.0832,-174.9646,2
19.09,-66.8005,3.8
60.05616667,-153.0936667,-0.69
38.821167,-122.7633362,1.06
19.18066597,-155.3545074,2.1099999
19.39866638,-155.2926636,1.72
19.40483284,-155.2901611,2.01999998
51.8625,-178.0743333,-0.19
19.41233333,-155.2636667,1.95
19.38416672,-155.2818298,2
38.8378334,-122.8118362,0.78
38.8064995,-122.8063354,0.38
40.2006667,-121.111,2.39
58.168,-155.3915,-0.44
38.8451653,-122.815834,0.78
60.05333333,-153.0588333,-0.74
35.908,-121.2266667,1.47
59.7338,-152.7549,1.2
59.6826,-153.3956,1.6
19.18066597,-155.496994,1.85000002
62.9478,-151.2626,1.3
38.831665,-122.8164978,0.78
65.6835,-149.0861,1.1
38.8346672,-122.7979965,0.7
40.196,-121.1003333,3.79
31.5234584,-104.1680898,2.8
19.40183258,-155.2896729,1.85
51.85166667,-178.078,1.13
38.8311667,-122.8095,-0.27
60.03816667,-153.0491667,-0.42
61.037,-150.9659,0.9
40.2295,-121.1576667,2.74
17.3912,120.3442,4.4
19.20383263,-155.3728333,2.04999995
60.03733333,-153.0833333,2.67
64.7975,-165.3041,1.9
40.2108333,-121.1381667,2.43
60.4094,-149.3322,1.4
63.5236,-152.8912,1
45.95283333,-111.854,1.02
11.6532,45.3978,4.4
63.3254,-149.3456,1.9
40.2213333,-121.156,2.33
65.542,-166.8001,1.9
58.17733333,-155.3173333,-0.37
52.355,-174.0818333,0.51
40.1985,-121.1025,2.36
44.7671667,-110.9663333,0.42
19.41816711,-155.2656708,1.76
46.19666667,-122.1846667,-0.19
58.1795,-155.3201667,0.24
60.051,-153.0616667,-0.72
63.0029,-150.7012,1.2
33.467,-116.5661667,1.22
46.19516667,-122.1878333,0.26
65.4308,-144.6604,1
-17.6075,-69.721,4.3
58.4276,-152.1626,2.8
40.2425,-121.1446667,1.86
61.192,-146.8878,1.4
62.2947,-151.2813,1.2
19.15533257,-155.3730011,2.04
51.2407,-176.9639,1.8
19.18183327,-155.4651642,1.99000001
18.06316667,-65.04883333,3.03
60.0435,-153.0671667,-0.72
33.2476667,-115.9946667,1.05
33.5341667,-116.577,0.61
40.2288333,-121.1651667,2.32
40.231,-121.1536667,2.43
34.74833333,-97.54316667,1.29
58.16966667,-155.2818333,-0.37
58.2565,-155.067,-0.4
40.2005,-121.1076667,1.99
40.2198333,-121.1493333,2.79
40.2055,-121.1048333,2.4
40.2175,-121.1218333,2.14
61.9844,-149.8105,1.4
33.711,-116.7673333,0.36
44.71283333,-114.3126667,1.07
38.8426666,-122.8773346,1.19
40.2026667,-121.1143333,2.1
65.5332,-166.6377,2.4
40.214,-121.1551667,2.99
59.7584,-153.4794,0.8
37.99,-118.6638333,2.2
40.2216667,-121.1615,2.51
40.2036667,-121.106,2.61
57.1787,-157.488,1.8
40.2056667,-121.1175,2.43
38.8134995,-122.796669,0.95
33.3076667,-116.7176667,0.74
40.2125,-121.0865,2.57
40.203,-121.1128333,2.59
40.2203333,-121.113,2.38
40.2301667,-121.1663333,2.83
65.3326,-144.8128,1.7
61.494,-152.2549,1.9
40.2041667,-121.1095,5.48
62.2274,-150.1447,1
38.8311667,-122.814,1.34
63.2862,-150.6024,1.3
19.40983391,-155.2779999,2.25
51.2396,-178.0695,2.5
31.52990514,-104.1654443,2
44.33083333,-115.0553333,1.98
34.51733333,-97.21116667,2.13
44.7698333,-110.9678333,0.41
35.25966667,-98.06816667,1.18
44.768,-110.9675,0.94
58.18633333,-155.2788333,0.66
60.054,-153.0555,-0.73
44.7633333,-110.9625,0.48
-22.2572,-70.2178,4.1
58.2253,-155.177,1.8
44.7575,-110.9683333,2.43
60.503,-150.8302,1.2
35.4903333,-118.2958333,1.21
58.19666667,-155.315,0.02
62.5477,-149.6644,1.6
35.2235,15.2761,4.1
64.6554,-149.1468,1
29.5234,102.1419,4.3
60.0525,-153.0603333,-0.6
38.8198318,-122.8231659,0.61
39.3578333,-120.0253333,1.69
45.4855,-120.7136667,1.62
60.4261,-147.7465,1.6
19.24983406,-155.4001617,2.35
19.07999992,-155.1150055,2.65
51.8545,-178.0776667,1.67
31.57759104,-103.9576395,2
19.41216667,-155.2731667,2.16
34.515,-97.2635,1.65
59.9783,-153.0456,1.6
44.81183333,-111.5256667,1.47
36.4731,71.0183,4
19.38483238,-155.0388336,1.72000003
44.7596667,-110.9676667,1.49
19.39266667,-155.2773333,2.05
38.8160019,-122.8251648,1.04
63.0609,-150.6327,1.6
21.8345,120.9534,4.6
63.3881,-149.0808,1.4
35.4885,-118.2921667,1.31
54.0134,-162.2032,2.7
19.24016762,-155.394165,2.1
57.1467,-157.4568,1.9
64.6229,-147.9679,0.8
58.23516667,-155.1333333,0.02
58.2025,-155.2473333,-0.09
62.4881,-149.7803,1.3
19.39766667,-156.0516667,2.33
42.43533333,-123.1228333,0.79
60.056,-153.051,-0.72
63.4712,-149.9379,1.3
34.92133333,-98.8485,1.57
60.0795,-152.8409,1.3
37.3209,-117.1497,0.8
62.9533,-149.4107,1
44.7641667,-110.9691667,0.53
37.3195,-117.1544,1.3
37.3199,-117.1505,1.6
48.28016667,-122.1725,1.75
58.25566667,-155.0296667,-0.13
57.7335,-156.3493333,1.3
38.8240013,-122.7883301,1.1
38.8223333,-122.7905,1.37
60.0555,-153.0513333,-0.72
39.1935,-123.4485,1.66
33.8586667,-117.4838333,1.46
19.039,-67.1206,3.7
60.6293,-151.8861,1.2
33.702,-116.731,1.3
58.25416667,-155.0988333,-0.4
19.18766667,-155.4236667,1.69
51.6816,-177.5203,1.9
38.8173332,-122.8239975,0.71
63.1598,-150.6084,1.2
58.18116667,-155.3166667,0.11
38.8235,-122.7906667,1.87
37.7855,-122.2025,1.46
33.9358333,-117.0523333,0.95
58.171,-155.3828333,-0.44
38.841,-122.8138333,0.86
32.9148333,-116.2598333,1.29
29.6322,102.0023,4.9
60.9985,-150.58,1.4
10.2212,-63.5365,4.9
33.4163333,-116.893,2.1
59.9949,-151.1749,1.8
47.16416667,-123.121,1.43
19.40449905,-155.2884979,1.82000005
38.7421667,-122.829,0.77
58.17116667,-155.3336667,-0.28
56.1885,-159.4666667,0.21
63.2247,-151.2773,1
46.325,-111.606,1.3
65.0855,-152.094,1.1
38.1181667,-122.175,1.48
38.8298333,-122.9015,0.78
19.40616608,-155.2870026,1.82000005
56.1282,-149.1102,3.2
59.3195,-153.1721,1.8
46.84983333,-121.7571667,-0.02
65.2607,-157.9628,1.1
53.8393,-165.9647,2.5
47.44833333,-123.2816667,2.62
38.8233337,-122.765831,0.75
38.7806664,-122.7645035,0.72
38.7383333,-122.8271667,0.81
19.12400055,-155.4884949,2.07999992
48.78266667,-123.0266667,1.38
19.4141674,-155.2646637,1.74
19.27566667,-155.42,1.59
35.8035,-117.6301667,1.88
32.8913333,-116.2718333,0.9
58.28083333,-154.8205,0.49
-19.2581,-69.7845,4
60.151,-153.0684,2
38.7371667,-122.8286667,1.36
60.04133333,-153.0063333,-0.46
38.8193333,-122.788,0.47
19.15116692,-155.4966736,2.18000007
35.0563333,-118.3406667,1.16
54.865,-162.2473,2.1
34.0991667,-116.6368333,1.21
55.4068,162.9906,4.7
2.252,-30.7597,4.6
51.4382,-178.2574,1.9
62.3498,-151.0548,1.2
65.4115,-144.7022,1.1
44.7926667,-110.8336667,0.98
38.8100014,-122.7835007,0.77
34.5125,-97.22433333,2.27
62.5581,-149.6675,1.5
34.0021667,-116.8328333,0.92
58.18733333,-155.3248333,0.23
60.9223,-151.0214,1.7
38.831665,-122.8166656,0.77
59.957,-149.1297,2.2
38.8069992,-122.817337,1.09
19.4085,-155.2846667,2.04
34.74683333,-97.544,1.25
33.5251667,-116.426,0.64
19.24533272,-155.4056702,1.83000004
44.7948333,-110.8358333,1.44
38.7871666,-122.7679977,0.79
1.2392,97.1193,4.9
36.7005,-116.2845,-0.1
38.7796667,-122.7558333,0.32
38.8235016,-122.8444977,0.9
44.6518333,-110.4386667,1.93
61.3989,-150.7057,1.7
44.91166667,-112.8968333,0.84
19.17466736,-155.4053345,2
65.5927,-145.0762,1.6
37.099,-116.2482,-0.3
24.2054,125.337,4.8
46.872,-121.9308333,0.3
58.182,-155.306,-0.23
63.0366,-151.0531,1.5
24.212,125.2916,5.9
58.19533333,-155.3198333,-0.07
63.0579,-150.5273,1.9
58.19116667,-155.3175,1.26
62.5335,-149.5784,1.8
35.3748333,-118.4711667,1.05
65.0853,-150.1093,1.8
39.708,-122.8605,1.91
35.3725,-118.4706667,1.6
61.4586,-147.5486,1.5
18.9425,-67.6531,3.5
38.8149986,-122.8236694,0.76
39.3035,-120.1358,0.1
39.2989,-120.1467,1
36.071,-120.6493333,0.4
58.30433333,-154.9191667,0
34.0031667,-116.7995,0.79
55.2274,163.1793,5
63.1964,-151.345,2
40.7515,-112.131,1.12
37.5981674,-121.6181641,0.87
19.17533302,-155.4038391,2.18
33.701,-117.923,1.78
19.187,-155.4516667,1.63
35.877,-120.4156667,0.72
19.1176,-64.7836,3.65
46.86216667,-121.7328333,0.03
38.8406677,-122.876503,0.88
51.85783333,-178.0541667,1.36
34.2496667,-118.2103333,0.73
37.4338333,-121.7686667,1.39
62.1888,-148.1373,2.6
58.19416667,-155.2795,-0.17
39.4024,-119.8429,0.2
17.95533333,-66.8385,2.2
58.17916667,-155.2991667,-0.07
42.3324,142.9855,5.2
34.9431667,-119.0925,1.05
39.4215,-119.8429,-0.3
58.1927,-155.2512,1.9
58.17133333,-155.2965,0.12
44.31083333,-114.8576667,1.73
19.236166,-155.3925018,2.22
17.98283333,-66.95516667,2.59
39.4049,-120.1609,0.6
35.3518333,-118.4903333,0.85
58.17633333,-155.3516667,-0.01
58.1494,-155.4892,0.8
17.958,-66.96616667,2.36
37.6505,-119.4013333,1.59
36.32933333,-96.78383333,0.18
36.8526,-116.0471,-0.2
33.6728333,-116.7443333,0.59
19.2593,-64.844,3.51
33.3596667,-116.4038333,0.63
-20.4478,-68.7728,4.2
19.411,-155.2471667,2.17
38.840168,-122.8233337,0.7
4.5792,-87.1231,4.2
62.4192,-149.5595,2.1
62.376,-148.504,2.1
56.1995,-159.4876667,0.67
61.64,-150.9848,1.5
19.14366722,-155.3665009,1.99
51.1969,-178.0752,2.5
61.0033,-138.6841,0.9
44.31366667,-114.8478333,2.03
58.18783333,-155.2816667,0.18
61.8359,-150.2264,1.5
40.5046667,-124.4203333,2.85
40.5631667,-124.2195,2.02
58.1715,-155.335,0.18
61.5888,-149.8934,1.3
31.53639665,-104.1531231,3.6
33.1328333,-116.6288333,0.71
17.926,-66.98883333,2.1
19.2295,-67.8116,3.78
33.7033333,-116.8045,0.85
-15.548,-174.6668,4.3
42.544,-123.2173333,1.11
56.19783333,-159.4761667,0.23
-14.7852,172.2771,4.7
58.17683333,-155.3053333,-0.29
36.0141667,-120.5723333,0.13
59.8439,-153.3857,2.2
19.16,-64.8723,3.61
31.61296667,-103.9971959,1.9
63.3644,-145.3599,1.3
62.2797,-151.0398,1.3
33.5966667,-116.8228333,0.93
38.7978325,-122.7385025,1.08
